variant_id,n,asr,asr_direct,loc_f1,loc_f1_direct,asr_after_sanitizer,asr_after_sanitizer_direct
k3_refs0_guideA,100,0.0,0.19,0.0,0.855000797927645,0.0,0.0
k3_refs1_guideA,100,0.01,0.18,0.0018893642158678509,0.8529002589824265,0.01,0.01
k4_refs0_guideA,100,0.02,0.19,0.0014385150812064968,0.8292938354594278,0.01,0.0
k4_refs1_guideA,100,0.02,0.23,0.0019884169884169882,0.8776842471964186,0.02,0.0
