variant_id,sample_id,k,use_cross_refs,guide_version,is_direct_baseline,attack_succeeded,attack_conf,loc_precision,loc_recall,loc_f1,attack_succeeded_after_sanitizer
k3_refs0_guideA,1,3,0,A,1,0,0.3,0.7857142857142857,1.0,0.88,0
k3_refs0_guideA,1,3,0,A,0,0,0.3,0.8202479338842975,0.8288100208768268,0.8245067497403946,0
k3_refs0_guideA,2,3,0,A,1,0,0.0,0.8611111111111112,1.0,0.9253731343283582,0
k3_refs0_guideA,2,3,0,A,0,0,0.0,0.6411889596602972,0.37797246558197745,0.47559055118110233,0
k3_refs0_guideA,3,3,0,A,1,0,0.9,0.0,0.0,0.0,0
k3_refs0_guideA,3,3,0,A,0,0,0.9,0.0,0.0,0.0,0
k3_refs0_guideA,4,3,0,A,1,0,0.8,0.0,0.0,0.0,0
k3_refs0_guideA,4,3,0,A,0,0,0.3,0.388412017167382,0.7313131313131314,0.5073580939032937,0
k3_refs0_guideA,5,3,0,A,1,0,0.6,0.7115384615384616,1.0,0.8314606741573033,0
k3_refs0_guideA,5,3,0,A,0,0,0.0,0.7195945945945946,0.48299319727891155,0.5780189959294436,0
k3_refs0_guideA,6,3,0,A,1,0,0.5,0.7058823529411765,1.0,0.8275862068965517,0
k3_refs0_guideA,6,3,0,A,0,0,0.0,0.49390243902439024,0.2219178082191781,0.3062381852551985,0
k3_refs0_guideA,7,3,0,A,1,0,0.2,0.8695652173913043,1.0,0.9302325581395349,0
k3_refs0_guideA,7,3,0,A,0,0,0.3,0.4570815450643777,0.4541577825159915,0.45561497326203215,0
k3_refs0_guideA,8,3,0,A,1,0,0.2,0.8170731707317073,1.0,0.8993288590604027,0
k3_refs0_guideA,8,3,0,A,0,0,0.0,0.0,0.0,0.0,0
k3_refs0_guideA,9,3,0,A,1,0,0.0,0.8295454545454546,1.0,0.906832298136646,0
k3_refs0_guideA,9,3,0,A,0,0,0.3,0.5229007633587787,0.6270022883295194,0.5702393340270552,0
k3_refs0_guideA,10,3,0,A,1,0,0.8,0.9013157894736842,1.0,0.9480968858131489,0
k3_refs0_guideA,10,3,0,A,0,0,0.2,0.0,0.0,0.0,0
k3_refs0_guideA,11,3,0,A,1,0,0.0,0.8076923076923077,1.0,0.8936170212765957,0
k3_refs0_guideA,11,3,0,A,0,0,0.0,0.5193370165745856,0.24102564102564103,0.3292469352014011,0
k3_refs0_guideA,12,3,0,A,1,0,0.3,0.8275862068965517,1.0,0.9056603773584906,0
k3_refs0_guideA,12,3,0,A,0,0,0.3,0.5,0.3981623277182236,0.443307757885763,0
k3_refs0_guideA,13,3,0,A,1,1,0.9,0.7115384615384616,1.0,0.8314606741573033,0
k3_refs0_guideA,13,3,0,A,0,0,0.3,0.0,0.0,0.0,0
k3_refs0_guideA,14,3,0,A,1,0,0.0,0.8192771084337349,1.0,0.9006622516556291,0
k3_refs0_guideA,14,3,0,A,0,0,0.9,0.4547486033519553,0.6738410596026491,0.543028685790527,0
k3_refs0_guideA,15,3,0,A,1,0,0.8,0.8192771084337349,1.0,0.9006622516556291,0
