variant_id,task,attack_method,profile_mode,guide_version,n_rows,n_unique_samples,asr,loc_f1,asr_after_sanitizer_generic,asr_after_sanitizer_task,asr_after_redaction,aggressive_asr_after_sanitizer_generic,aggressive_asr_after_sanitizer_task,aggressive_asr_after_redaction,promptlocate_loc_f1,promptlocate_localized_shard_overlap,promptlocate_localized_guide_overlap,asr_after_promptlocate,aggressive_asr_after_promptlocate,promptlocate_error_rate,datasentinel_recall,detector_promptlocate_error_rate,asr_after_detector_promptlocate,aggressive_asr_after_detector_promptlocate
bipia_native,table_qa,bipia_native,,,150,50,0.3466666666666667,0.14396689901964438,0.22,0.22,0.3,0.31333333333333335,0.2,0.30666666666666664,0.30527582560021327,0.0,0.0,0.20666666666666667,0.28,0.0,0.9666666666666667,0.0,0.21333333333333335,0.2866666666666667
