variant_id,task,attack_method,profile_mode,guide_version,n_rows,n_unique_samples,asr,loc_f1,asr_after_sanitizer_generic,asr_after_sanitizer_task,asr_after_redaction,aggressive_asr_after_sanitizer_generic,aggressive_asr_after_sanitizer_task,aggressive_asr_after_redaction,promptlocate_loc_f1,promptlocate_localized_shard_overlap,promptlocate_localized_guide_overlap,asr_after_promptlocate,aggressive_asr_after_promptlocate,promptlocate_error_rate,datasentinel_recall,detector_promptlocate_error_rate,asr_after_detector_promptlocate,aggressive_asr_after_detector_promptlocate
combined,table_qa,combined,,,50,50,0.54,0.40179466409101233,0.5,0.5,0.5,0.34,0.24,0.38,0.8890378080572273,0.0,0.0,0.48,0.14,0.0,1.0,0.0,0.48,0.14
