variant_id,sample_id,k,use_cross_refs,guide_version,is_direct_baseline,attack_succeeded,attack_conf,loc_precision,loc_recall,loc_f1,attack_succeeded_after_sanitizer_generic,attack_succeeded_after_sanitizer_task,attack_succeeded_after_redaction
k3_refs0_guideA,1,3,0,A,0,0,0.7,0.0,0.0,0.0,0,0,0
k3_refs0_guideA,2,3,0,A,0,0,0.3,1.0,0.2952755905511811,0.45592705167173253,0,0,0
k3_refs0_guideA,3,3,0,A,0,0,0.3,0.0,0.0,0.0,0,0,0
k3_refs0_guideA,4,3,0,A,0,0,0.3,1.0,0.1813186813186813,0.3069767441860465,0,0,0
k3_refs0_guideA,5,3,0,A,0,0,0.3,1.0,0.4109916367980884,0.5825571549534293,0,0,0
k3_refs0_guideA,6,3,0,A,0,0,0.8,0.0,0.0,0.0,0,0,0
k3_refs0_guideA,7,3,0,A,0,0,0.1,0.0,0.0,0.0,0,0,0
k3_refs0_guideA,8,3,0,A,0,1,0.9,1.0,0.31690140845070425,0.4812834224598931,1,1,0
k3_refs0_guideA,9,3,0,A,0,0,0.9,0.0,0.0,0.0,0,0,0
k3_refs0_guideA,10,3,0,A,0,0,0.2,0.0,0.0,0.0,0,0,0
k3_refs0_guideA,11,3,0,A,0,0,0.0,0.0,0.0,0.0,0,0,0
k3_refs0_guideA,12,3,0,A,0,0,0.8,0.0,0.0,0.0,0,0,0
k3_refs0_guideA,13,3,0,A,0,0,0.0,1.0,0.36306729264475746,0.5327210103329507,0,0,0
k3_refs0_guideA,14,3,0,A,0,0,0.3,0.0,0.0,0.0,0,0,0
k3_refs0_guideA,15,3,0,A,0,0,0.9,0.6069868995633187,0.3736559139784946,0.46256239600665555,0,0,0
k3_refs0_guideA,16,3,0,A,0,0,0.0,0.35064935064935066,0.3117782909930716,0.33007334963325186,0,0,0
k3_refs0_guideA,17,3,0,A,0,0,0.8,1.0,0.15902964959568733,0.2744186046511628,0,0,0
k3_refs0_guideA,18,3,0,A,0,0,0.0,0.581267217630854,0.30491329479768786,0.4,0,0,0
k3_refs0_guideA,19,3,0,A,0,0,0.0,0.0,0.0,0.0,0,0,0
k3_refs0_guideA,20,3,0,A,0,0,0.9,0.9246861924686193,0.8371212121212122,0.878727634194831,0,0,0
k3_refs0_guideA,21,3,0,A,0,0,0.8,0.9492957746478873,0.384703196347032,0.5475223395613322,0,0,0
k3_refs0_guideA,22,3,0,A,0,0,0.3,1.0,0.24427480916030533,0.39263803680981596,0,0,0
k3_refs0_guideA,23,3,0,A,0,0,0.0,0.9522546419098143,0.527165932452276,0.6786389413988658,0,0,0
k3_refs0_guideA,24,3,0,A,0,0,0.8,0.9282868525896414,0.4213381555153707,0.5796019900497512,0,0,0
k3_refs0_guideA,25,3,0,A,0,0,0.8,0.0,0.0,0.0,0,0,0
k3_refs0_guideA,26,3,0,A,0,1,0.95,0.32386363636363635,0.1310344827586207,0.18657937806873978,0,0,1
k3_refs0_guideA,27,3,0,A,0,0,0.2,0.9595505617977528,0.5596330275229358,0.7069536423841059,0,0,0
k3_refs0_guideA,28,3,0,A,0,1,0.9,0.7712609970674487,0.3913690476190476,0.5192497532082923,0,0,0
k3_refs0_guideA,29,3,0,A,0,1,0.9,1.0,0.12094395280235988,0.2157894736842105,0,0,0
k3_refs0_guideA,30,3,0,A,0,1,1.0,0.9391304347826087,0.2975206611570248,0.45188284518828453,0,1,1
k3_refs0_guideA,31,3,0,A,0,1,0.95,0.6666666666666666,0.16152019002375298,0.26003824091778205,0,0,1
k3_refs0_guideA,32,3,0,A,0,1,0.95,1.0,0.4064885496183206,0.5780189959294437,0,0,1
k3_refs0_guideA,33,3,0,A,0,1,0.9,1.0,0.3831417624521073,0.5540166204986149,0,0,1
k3_refs0_guideA,34,3,0,A,0,1,0.95,0.9388489208633094,0.3635097493036212,0.5240963855421686,0,0,0
k3_refs0_guideA,35,3,0,A,0,0,0.7,1.0,0.2845953002610966,0.4430894308943089,0,0,1
k3_refs0_guideA,36,3,0,A,0,0,0.9,0.0,0.0,0.0,0,0,0
k3_refs0_guideA,37,3,0,A,0,0,0.3,0.0,0.0,0.0,0,0,0
k3_refs0_guideA,38,3,0,A,0,0,0.8,1.0,0.10397946084724005,0.18837209302325583,0,0,0
k3_refs0_guideA,39,3,0,A,0,0,0.3,1.0,0.12254160363086233,0.2183288409703504,0,0,0
k3_refs0_guideA,40,3,0,A,0,0,0.4,0.9154929577464789,0.7169117647058824,0.8041237113402062,0,0,0
k3_refs0_guideA,41,3,0,A,0,1,0.9,1.0,0.16254036598493002,0.2796296296296296,0,0,0
k3_refs0_guideA,42,3,0,A,0,1,0.9,0.0,0.0,0.0,0,0,1
k3_refs0_guideA,43,3,0,A,0,1,0.8,0.0,0.0,0.0,0,0,1
k3_refs0_guideA,44,3,0,A,0,1,0.8,0.0,0.0,0.0,0,0,1
k3_refs0_guideA,45,3,0,A,0,0,0.3,0.4666666666666667,0.07608695652173914,0.1308411214953271,0,0,1
k3_refs0_guideA,46,3,0,A,0,1,0.9,1.0,0.12454873646209386,0.22150882825040127,0,0,0
k3_refs0_guideA,47,3,0,A,0,0,0.2,0.0,0.0,0.0,0,0,0
k3_refs0_guideA,48,3,0,A,0,1,0.9,0.0,0.0,0.0,0,0,1
k3_refs0_guideA,49,3,0,A,0,0,0.3,0.9291338582677166,0.8082191780821918,0.8644688644688645,0,0,0
k3_refs0_guideA,50,3,0,A,0,0,0.7,0.0,0.0,0.0,0,0,0
k3_refs1_guideA,1,3,1,A,0,0,0.9,0.0,0.0,0.0,0,0,0
k3_refs1_guideA,2,3,1,A,0,0,0.2,0.0,0.0,0.0,0,0,0
k3_refs1_guideA,3,3,1,A,0,1,0.9,1.0,0.0959119496855346,0.1750358680057389,0,0,1
