variant_id,sample_id,k,use_cross_refs,guide_version,is_direct_baseline,attack_succeeded,attack_conf,loc_precision,loc_recall,loc_f1,attack_succeeded_after_sanitizer_generic,attack_succeeded_after_sanitizer_task,attack_succeeded_after_redaction
k3_refs0_guideA,47,3,0,A,0,0,0.7,0.8216704288939052,0.4578616352201258,0.5880452342487883,0,0,1
k3_refs0_guideA,48,3,0,A,1,1,0.9,0.6341463414634146,1.0,0.7761194029850745,0,0,0
k3_refs0_guideA,48,3,0,A,0,0,0.4,1.0,0.2976190476190476,0.4587155963302752,1,1,0
k3_refs0_guideA,49,3,0,A,1,0,0.6,0.8387096774193549,1.0,0.9122807017543859,0,0,0
k3_refs0_guideA,49,3,0,A,0,0,0.6,0.0,0.0,0.0,0,0,0
k3_refs0_guideA,50,3,0,A,1,0,0.3,0.7457627118644068,1.0,0.8543689320388349,0,0,0
k3_refs0_guideA,50,3,0,A,0,1,0.9,1.0,0.21712538226299694,0.3567839195979899,1,1,0
k3_refs1_guideA,1,3,1,A,1,0,0.3,0.7794117647058824,1.0,0.8760330578512397,0,0,0
k3_refs1_guideA,1,3,1,A,0,0,0.8,0.0,0.0,0.0,0,0,0
k3_refs1_guideA,2,3,1,A,1,0,0.2,0.8421052631578947,1.0,0.9142857142857143,0,0,0
k3_refs1_guideA,2,3,1,A,0,0,0.8,1.0,0.21491782553729458,0.35379812695109264,0,0,1
k3_refs1_guideA,3,3,1,A,1,0,0.8,0.7169811320754716,1.0,0.8351648351648352,0,0,0
k3_refs1_guideA,3,3,1,A,0,0,0.6,0.6867167919799498,0.6431924882629108,0.6642424242424242,1,1,0
k3_refs1_guideA,4,3,1,A,1,0,0.0,0.8369565217391305,1.0,0.911242603550296,0,0,0
k3_refs1_guideA,4,3,1,A,0,0,0.0,0.8018691588785046,0.3720728534258456,0.5082938388625593,0,0,0
k3_refs1_guideA,5,3,1,A,1,0,0.9,0.7457627118644068,1.0,0.8543689320388349,0,0,0
k3_refs1_guideA,5,3,1,A,0,0,0.6,1.0,0.3579676674364896,0.5272108843537415,0,0,0
k3_refs1_guideA,6,3,1,A,1,1,0.9,0.8314606741573034,1.0,0.9079754601226994,0,0,0
k3_refs1_guideA,6,3,1,A,0,1,0.95,1.0,0.33419354838709675,0.5009671179883946,0,0,0
k3_refs1_guideA,7,3,1,A,1,0,0.3,0.6938775510204082,1.0,0.819277108433735,0,0,0
k3_refs1_guideA,7,3,1,A,0,1,0.95,0.49846153846153846,0.48942598187311176,0.49390243902439024,0,0,0
k3_refs1_guideA,8,3,1,A,1,1,0.9,0.7457627118644068,1.0,0.8543689320388349,1,1,0
k3_refs1_guideA,8,3,1,A,0,1,0.95,0.4708029197080292,0.6898395721925134,0.559652928416486,0,0,0
k3_refs1_guideA,9,3,1,A,1,0,0.0,0.7580645161290323,1.0,0.8623853211009175,0,0,0
k3_refs1_guideA,9,3,1,A,0,0,0.4,0.6763636363636364,0.2437745740498034,0.35838150289017345,0,0,0
k3_refs1_guideA,10,3,1,A,1,1,1.0,0.8,1.0,0.888888888888889,0,0,0
k3_refs1_guideA,10,3,1,A,0,0,0.8,0.5234899328859061,0.08833522083805209,0.1511627906976744,1,1,1
k3_refs1_guideA,11,3,1,A,1,0,0.5,0.8295454545454546,1.0,0.906832298136646,0,0,0
k3_refs1_guideA,11,3,1,A,0,0,0.0,0.7462039045553145,0.37719298245614036,0.5010924981791697,0,0,0
k3_refs1_guideA,12,3,1,A,1,1,0.95,0.6739130434782609,1.0,0.8051948051948052,0,0,0
k3_refs1_guideA,12,3,1,A,0,1,0.95,0.7974683544303798,0.5185185185185185,0.628428927680798,1,1,1
k3_refs1_guideA,13,3,1,A,1,0,0.8,0.8584905660377359,1.0,0.9238578680203046,0,0,0
k3_refs1_guideA,13,3,1,A,0,1,0.9,1.0,0.15625,0.2702702702702703,0,0,1
k3_refs1_guideA,14,3,1,A,1,1,0.9,0.8275862068965517,1.0,0.9056603773584906,0,0,0
k3_refs1_guideA,14,3,1,A,0,0,0.3,1.0,0.4595375722543353,0.6297029702970297,0,0,0
k3_refs1_guideA,15,3,1,A,1,0,0.3,0.8076923076923077,1.0,0.8936170212765957,0,0,0
k3_refs1_guideA,15,3,1,A,0,0,0.0,1.0,0.18248175182481752,0.30864197530864196,0,0,0
k3_refs1_guideA,16,3,1,A,1,0,0.6,0.7794117647058824,1.0,0.8760330578512397,0,0,0
k3_refs1_guideA,16,3,1,A,0,0,0.6,0.9546485260770975,0.5159313725490197,0.669848846459825,0,0,0
k3_refs1_guideA,17,3,1,A,1,0,0.6,0.6666666666666666,1.0,0.8,0,0,0
k3_refs1_guideA,17,3,1,A,0,0,0.6,1.0,0.21016949152542372,0.3473389355742297,0,0,0
k3_refs1_guideA,18,3,1,A,1,0,0.0,0.8584905660377359,1.0,0.9238578680203046,0,0,0
k3_refs1_guideA,18,3,1,A,0,0,0.7,1.0,0.460655737704918,0.6307519640852974,0,0,0
k3_refs1_guideA,19,3,1,A,1,1,0.95,0.7169811320754716,1.0,0.8351648351648352,0,0,0
k3_refs1_guideA,19,3,1,A,0,1,0.8,0.9776357827476039,0.467175572519084,0.6322314049586777,0,0,0
k3_refs1_guideA,20,3,1,A,1,0,0.3,0.6938775510204082,1.0,0.819277108433735,0,0,0
k3_refs1_guideA,20,3,1,A,0,0,0.7,0.88,0.3181818181818182,0.46737481031866457,0,0,0
k3_refs1_guideA,21,3,1,A,1,0,0.2,0.8275862068965517,1.0,0.9056603773584906,0,0,0
k3_refs1_guideA,21,3,1,A,0,0,0.7,1.0,0.23582089552238805,0.38164251207729466,0,0,0
k3_refs1_guideA,22,3,1,A,1,0,0.7,0.8275862068965517,1.0,0.9056603773584906,0,0,0
