variant_id,n,asr,asr_direct,loc_f1,loc_f1_direct,asr_after_sanitizer,asr_after_sanitizer_direct
k3_refs0_guideA,100,0.05,0.45,0.0,0.06341750319850938,0.01,0.0
k3_refs1_guideA,100,0.01,0.45,0.0,0.06401518143593642,0.01,0.03
k4_refs0_guideA,100,0.0,0.52,0.002216494845360825,0.05429093122337188,0.01,0.01
