variant_id,n,asr,asr_direct,loc_f1,loc_f1_direct,asr_after_sanitizer,asr_after_sanitizer_direct
k3_refs0_guideA,100,0.36,0.42,0.02751184189576028,0.04531449542077381,0.02,0.03
k3_refs0_guideB,100,0.12,0.44,0.0,0.09100582528748631,0.05,0.02
